path,group_name,target
./data/visdiff-imagenet-r/imagenet-r/n01443537/embroidery_9.jpg,embroidery,goldfish
./data/visdiff-imagenet-r/imagenet-r/n07614500/embroidery_0.jpg,embroidery,ice_cream
./data/visdiff-imagenet-r/imagenet-r/n02165456/embroidery_6.jpg,embroidery,ladybug
./data/visdiff-imagenet-r/imagenet-r/n03272010/embroidery_0.jpg,embroidery,electric_guitar
./data/visdiff-imagenet-r/imagenet-r/n07753275/embroidery_8.jpg,embroidery,pineapple
./data/visdiff-imagenet-r/imagenet-r/n07753275/embroidery_4.jpg,embroidery,pineapple
./data/visdiff-imagenet-r/imagenet-r/n04465501/embroidery_4.jpg,embroidery,tractor
./data/visdiff-imagenet-r/imagenet-r/n07614500/embroidery_15.jpg,embroidery,ice_cream
./data/visdiff-imagenet-r/imagenet-r/n07695742/embroidery_2.jpg,embroidery,pretzel
./data/visdiff-imagenet-r/imagenet-r/n02814860/embroidery_4.jpg,embroidery,beacon
./data/visdiff-imagenet-r/imagenet-r/n01806143/embroidery_0.jpg,embroidery,peacock
./data/visdiff-imagenet-r/imagenet-r/n02129165/embroidery_2.jpg,embroidery,lion
./data/visdiff-imagenet-r/imagenet-r/n09472597/embroidery_3.jpg,embroidery,volcano
./data/visdiff-imagenet-r/imagenet-r/n02939185/embroidery_1.jpg,embroidery,caldron
./data/visdiff-imagenet-r/imagenet-r/n02206856/embroidery_23.jpg,embroidery,bee
./data/visdiff-imagenet-r/imagenet-r/n01443537/embroidery_5.jpg,embroidery,goldfish
./data/visdiff-imagenet-r/imagenet-r/n07614500/embroidery_8.jpg,embroidery,ice_cream
./data/visdiff-imagenet-r/imagenet-r/n01514859/embroidery_16.jpg,embroidery,hen
./data/visdiff-imagenet-r/imagenet-r/n01833805/embroidery_22.jpg,embroidery,hummingbird
./data/visdiff-imagenet-r/imagenet-r/n07768694/embroidery_3.jpg,embroidery,pomegranate
./data/visdiff-imagenet-r/imagenet-r/n02966193/embroidery_1.jpg,embroidery,carousel
./data/visdiff-imagenet-r/imagenet-r/n01910747/embroidery_17.jpg,embroidery,jellyfish
./data/visdiff-imagenet-r/imagenet-r/n03372029/embroidery_1.jpg,embroidery,flute
./data/visdiff-imagenet-r/imagenet-r/n02410509/embroidery_3.jpg,embroidery,bison
./data/visdiff-imagenet-r/imagenet-r/n02219486/embroidery_8.jpg,embroidery,ant
./data/visdiff-imagenet-r/imagenet-r/n02206856/embroidery_7.jpg,embroidery,bee
./data/visdiff-imagenet-r/imagenet-r/n02110958/embroidery_6.jpg,embroidery,pug
./data/visdiff-imagenet-r/imagenet-r/n04192698/embroidery_1.jpg,embroidery,shield
./data/visdiff-imagenet-r/imagenet-r/n01910747/embroidery_1.jpg,embroidery,jellyfish
./data/visdiff-imagenet-r/imagenet-r/n02007558/embroidery_8.jpg,embroidery,flamingo
./data/visdiff-imagenet-r/imagenet-r/n01910747/embroidery_10.jpg,embroidery,jellyfish
./data/visdiff-imagenet-r/imagenet-r/n04536866/embroidery_1.jpg,embroidery,violin
./data/visdiff-imagenet-r/imagenet-r/n02356798/embroidery_1.jpg,embroidery,fox_squirrel
./data/visdiff-imagenet-r/imagenet-r/n02939185/embroidery_0.jpg,embroidery,caldron
./data/visdiff-imagenet-r/imagenet-r/n02129165/embroidery_5.jpg,embroidery,lion
./data/visdiff-imagenet-r/imagenet-r/n04275548/embroidery_12.jpg,embroidery,spider_web
./data/visdiff-imagenet-r/imagenet-r/n02364673/embroidery_0.jpg,embroidery,guinea_pig
./data/visdiff-imagenet-r/imagenet-r/n02356798/embroidery_0.jpg,embroidery,fox_squirrel
./data/visdiff-imagenet-r/imagenet-r/n02129165/embroidery_7.jpg,embroidery,lion
./data/visdiff-imagenet-r/imagenet-r/n01806143/embroidery_1.jpg,embroidery,peacock
./data/visdiff-imagenet-r/imagenet-r/n02129604/embroidery_6.jpg,embroidery,tiger
./data/visdiff-imagenet-r/imagenet-r/n09472597/embroidery_0.jpg,embroidery,volcano
./data/visdiff-imagenet-r/imagenet-r/n02206856/embroidery_20.jpg,embroidery,bee
./data/visdiff-imagenet-r/imagenet-r/n04522168/embroidery_2.jpg,embroidery,vase
./data/visdiff-imagenet-r/imagenet-r/n01882714/embroidery_1.jpg,embroidery,koala
./data/visdiff-imagenet-r/imagenet-r/n03495258/embroidery_3.jpg,embroidery,harp
./data/visdiff-imagenet-r/imagenet-r/n02007558/embroidery_25.jpg,embroidery,flamingo
./data/visdiff-imagenet-r/imagenet-r/n02226429/embroidery_1.jpg,embroidery,grasshopper
./data/visdiff-imagenet-r/imagenet-r/n07745940/embroidery_14.jpg,embroidery,strawberry
./data/visdiff-imagenet-r/imagenet-r/n01833805/embroidery_12.jpg,embroidery,hummingbird
./data/visdiff-imagenet-r/imagenet-r/n04522168/embroidery_5.jpg,embroidery,vase
./data/visdiff-imagenet-r/imagenet-r/n02423022/embroidery_2.jpg,embroidery,gazelle
./data/visdiff-imagenet-r/imagenet-r/n02814860/embroidery_9.jpg,embroidery,beacon
./data/visdiff-imagenet-r/imagenet-r/n02129165/embroidery_14.jpg,embroidery,lion
./data/visdiff-imagenet-r/imagenet-r/n07734744/embroidery_24.jpg,embroidery,mushroom
./data/visdiff-imagenet-r/imagenet-r/n07614500/embroidery_5.jpg,embroidery,ice_cream
./data/visdiff-imagenet-r/imagenet-r/n02110958/embroidery_15.jpg,embroidery,pug
./data/visdiff-imagenet-r/imagenet-r/n02948072/embroidery_22.jpg,embroidery,candle
./data/visdiff-imagenet-r/imagenet-r/n02051845/embroidery_3.jpg,embroidery,pelican
./data/visdiff-imagenet-r/imagenet-r/n02447366/embroidery_1.jpg,embroidery,badger
./data/visdiff-imagenet-r/imagenet-r/n01514859/embroidery_3.jpg,embroidery,hen
./data/visdiff-imagenet-r/imagenet-r/n02206856/embroidery_28.jpg,embroidery,bee
./data/visdiff-imagenet-r/imagenet-r/n02110958/embroidery_1.jpg,embroidery,pug
./data/visdiff-imagenet-r/imagenet-r/n07753275/embroidery_15.jpg,embroidery,pineapple
./data/visdiff-imagenet-r/imagenet-r/n07697313/embroidery_0.jpg,embroidery,cheeseburger
./data/visdiff-imagenet-r/imagenet-r/n07745940/embroidery_21.jpg,embroidery,strawberry
./data/visdiff-imagenet-r/imagenet-r/n03124170/embroidery_1.jpg,embroidery,cowboy_hat
./data/visdiff-imagenet-r/imagenet-r/n07745940/embroidery_13.jpg,embroidery,strawberry
./data/visdiff-imagenet-r/imagenet-r/n07749582/embroidery_2.jpg,embroidery,lemon
./data/visdiff-imagenet-r/imagenet-r/n07768694/embroidery_1.jpg,embroidery,pomegranate
./data/visdiff-imagenet-r/imagenet-r/n02110958/embroidery_17.jpg,embroidery,pug
./data/visdiff-imagenet-r/imagenet-r/n02007558/embroidery_15.jpg,embroidery,flamingo
./data/visdiff-imagenet-r/imagenet-r/n02447366/embroidery_8.jpg,embroidery,badger
./data/visdiff-imagenet-r/imagenet-r/n02948072/embroidery_8.jpg,embroidery,candle
./data/visdiff-imagenet-r/imagenet-r/n02110958/embroidery_9.jpg,embroidery,pug
./data/visdiff-imagenet-r/imagenet-r/n02206856/embroidery_11.jpg,embroidery,bee
./data/visdiff-imagenet-r/imagenet-r/n07614500/embroidery_4.jpg,embroidery,ice_cream
./data/visdiff-imagenet-r/imagenet-r/n07734744/embroidery_0.jpg,embroidery,mushroom
./data/visdiff-imagenet-r/imagenet-r/n01514859/embroidery_8.jpg,embroidery,hen
./data/visdiff-imagenet-r/imagenet-r/n02206856/embroidery_26.jpg,embroidery,bee
./data/visdiff-imagenet-r/imagenet-r/n02814860/embroidery_11.jpg,embroidery,beacon
./data/visdiff-imagenet-r/imagenet-r/n02317335/embroidery_7.jpg,embroidery,starfish
./data/visdiff-imagenet-r/imagenet-r/n02165456/embroidery_4.jpg,embroidery,ladybug
./data/visdiff-imagenet-r/imagenet-r/n01514859/embroidery_11.jpg,embroidery,hen
./data/visdiff-imagenet-r/imagenet-r/n02236044/embroidery_1.jpg,embroidery,mantis
./data/visdiff-imagenet-r/imagenet-r/n04536866/embroidery_0.jpg,embroidery,violin
./data/visdiff-imagenet-r/imagenet-r/n02906734/embroidery_6.jpg,embroidery,broom
./data/visdiff-imagenet-r/imagenet-r/n01847000/embroidery_8.jpg,embroidery,drake
./data/visdiff-imagenet-r/imagenet-r/n02948072/embroidery_9.jpg,embroidery,candle
./data/visdiff-imagenet-r/imagenet-r/n04465501/embroidery_6.jpg,embroidery,tractor
./data/visdiff-imagenet-r/imagenet-r/n07745940/embroidery_29.jpg,embroidery,strawberry
./data/visdiff-imagenet-r/imagenet-r/n02007558/embroidery_21.jpg,embroidery,flamingo
./data/visdiff-imagenet-r/imagenet-r/n02948072/embroidery_21.jpg,embroidery,candle
./data/visdiff-imagenet-r/imagenet-r/n02445715/embroidery_1.jpg,embroidery,skunk
./data/visdiff-imagenet-r/imagenet-r/n01910747/embroidery_0.jpg,embroidery,jellyfish
./data/visdiff-imagenet-r/imagenet-r/n02906734/embroidery_1.jpg,embroidery,broom
./data/visdiff-imagenet-r/imagenet-r/n02007558/embroidery_26.jpg,embroidery,flamingo
./data/visdiff-imagenet-r/imagenet-r/n07734744/embroidery_22.jpg,embroidery,mushroom
./data/visdiff-imagenet-r/imagenet-r/n02951358/embroidery_2.jpg,embroidery,canoe
./data/visdiff-imagenet-r/imagenet-r/n07714990/embroidery_3.jpg,embroidery,broccoli
./data/visdiff-imagenet-r/imagenet-r/n07614500/embroidery_12.jpg,embroidery,ice_cream
./data/visdiff-imagenet-r/imagenet-r/n02317335/embroidery_1.jpg,embroidery,starfish
./data/visdiff-imagenet-r/imagenet-r/n01443537/embroidery_0.jpg,embroidery,goldfish
./data/visdiff-imagenet-r/imagenet-r/n07697313/embroidery_3.jpg,embroidery,cheeseburger
./data/visdiff-imagenet-r/imagenet-r/n02129165/embroidery_16.jpg,embroidery,lion
./data/visdiff-imagenet-r/imagenet-r/n02808440/embroidery_2.jpg,embroidery,bathtub
./data/visdiff-imagenet-r/imagenet-r/n02206856/embroidery_17.jpg,embroidery,bee
./data/visdiff-imagenet-r/imagenet-r/n02106166/embroidery_1.jpg,embroidery,Border_collie
./data/visdiff-imagenet-r/imagenet-r/n01833805/embroidery_8.jpg,embroidery,hummingbird
./data/visdiff-imagenet-r/imagenet-r/n02317335/embroidery_11.jpg,embroidery,starfish
./data/visdiff-imagenet-r/imagenet-r/n04310018/embroidery_0.jpg,embroidery,steam_locomotive
./data/visdiff-imagenet-r/imagenet-r/n02447366/embroidery_7.jpg,embroidery,badger
./data/visdiff-imagenet-r/imagenet-r/n02906734/embroidery_3.jpg,embroidery,broom
./data/visdiff-imagenet-r/imagenet-r/n02219486/embroidery_4.jpg,embroidery,ant
./data/visdiff-imagenet-r/imagenet-r/n07745940/embroidery_15.jpg,embroidery,strawberry
./data/visdiff-imagenet-r/imagenet-r/n01806143/embroidery_9.jpg,embroidery,peacock
./data/visdiff-imagenet-r/imagenet-r/n07614500/embroidery_11.jpg,embroidery,ice_cream
./data/visdiff-imagenet-r/imagenet-r/n01534433/embroidery_0.jpg,embroidery,junco
./data/visdiff-imagenet-r/imagenet-r/n01531178/embroidery_3.jpg,embroidery,goldfinch
./data/visdiff-imagenet-r/imagenet-r/n07614500/embroidery_19.jpg,embroidery,ice_cream
./data/visdiff-imagenet-r/imagenet-r/n01770393/embroidery_1.jpg,embroidery,scorpion
./data/visdiff-imagenet-r/imagenet-r/n02129604/embroidery_4.jpg,embroidery,tiger
./data/visdiff-imagenet-r/imagenet-r/n04275548/embroidery_18.jpg,embroidery,spider_web
./data/visdiff-imagenet-r/imagenet-r/n02165456/embroidery_1.jpg,embroidery,ladybug
./data/visdiff-imagenet-r/imagenet-r/n04275548/embroidery_14.jpg,embroidery,spider_web
./data/visdiff-imagenet-r/imagenet-r/n04275548/embroidery_1.jpg,embroidery,spider_web
./data/visdiff-imagenet-r/imagenet-r/n01514859/embroidery_6.jpg,embroidery,hen
./data/visdiff-imagenet-r/imagenet-r/n02843684/embroidery_15.jpg,embroidery,birdhouse
./data/visdiff-imagenet-r/imagenet-r/n02814860/embroidery_10.jpg,embroidery,beacon
./data/visdiff-imagenet-r/imagenet-r/n02843684/embroidery_5.jpg,embroidery,birdhouse
./data/visdiff-imagenet-r/imagenet-r/n02110958/embroidery_10.jpg,embroidery,pug
./data/visdiff-imagenet-r/imagenet-r/n01833805/embroidery_16.jpg,embroidery,hummingbird
./data/visdiff-imagenet-r/imagenet-r/n04522168/embroidery_8.jpg,embroidery,vase
./data/visdiff-imagenet-r/imagenet-r/n01910747/embroidery_8.jpg,embroidery,jellyfish
./data/visdiff-imagenet-r/imagenet-r/n07614500/embroidery_10.jpg,embroidery,ice_cream
./data/visdiff-imagenet-r/imagenet-r/n02951358/embroidery_5.jpg,embroidery,canoe
./data/visdiff-imagenet-r/imagenet-r/n04192698/embroidery_4.jpg,embroidery,shield
./data/visdiff-imagenet-r/imagenet-r/n02110958/embroidery_5.jpg,embroidery,pug
./data/visdiff-imagenet-r/imagenet-r/n02906734/embroidery_5.jpg,embroidery,broom
./data/visdiff-imagenet-r/imagenet-r/n02843684/embroidery_3.jpg,embroidery,birdhouse
./data/visdiff-imagenet-r/imagenet-r/n07714990/embroidery_1.jpg,embroidery,broccoli
./data/visdiff-imagenet-r/imagenet-r/n02051845/embroidery_0.jpg,embroidery,pelican
./data/visdiff-imagenet-r/imagenet-r/n02814860/embroidery_8.jpg,embroidery,beacon
./data/visdiff-imagenet-r/imagenet-r/n02129165/embroidery_10.jpg,embroidery,lion
./data/visdiff-imagenet-r/imagenet-r/n01847000/embroidery_5.jpg,embroidery,drake
./data/visdiff-imagenet-r/imagenet-r/n02769748/embroidery_2.jpg,embroidery,backpack
./data/visdiff-imagenet-r/imagenet-r/n02948072/embroidery_20.jpg,embroidery,candle
./data/visdiff-imagenet-r/imagenet-r/n02007558/embroidery_20.jpg,embroidery,flamingo
./data/visdiff-imagenet-r/imagenet-r/n02948072/embroidery_13.jpg,embroidery,candle
./data/visdiff-imagenet-r/imagenet-r/n02793495/embroidery_6.jpg,embroidery,barn
./data/visdiff-imagenet-r/imagenet-r/n01806143/embroidery_12.jpg,embroidery,peacock
./data/visdiff-imagenet-r/imagenet-r/n02843684/embroidery_7.jpg,embroidery,birdhouse
./data/visdiff-imagenet-r/imagenet-r/n02279972/embroidery_6.jpg,embroidery,monarch
./data/visdiff-imagenet-r/imagenet-r/n04275548/embroidery_17.jpg,embroidery,spider_web
./data/visdiff-imagenet-r/imagenet-r/n01770393/embroidery_0.jpg,embroidery,scorpion
./data/visdiff-imagenet-r/imagenet-r/n02948072/embroidery_24.jpg,embroidery,candle
./data/visdiff-imagenet-r/imagenet-r/n03930630/embroidery_0.jpg,embroidery,pickup
./data/visdiff-imagenet-r/imagenet-r/n02317335/embroidery_8.jpg,embroidery,starfish
./data/visdiff-imagenet-r/imagenet-r/n01514859/embroidery_2.jpg,embroidery,hen
./data/visdiff-imagenet-r/imagenet-r/n07614500/embroidery_3.jpg,embroidery,ice_cream
./data/visdiff-imagenet-r/imagenet-r/n01443537/embroidery_7.jpg,embroidery,goldfish
./data/visdiff-imagenet-r/imagenet-r/n02219486/embroidery_2.jpg,embroidery,ant
./data/visdiff-imagenet-r/imagenet-r/n02769748/embroidery_1.jpg,embroidery,backpack
./data/visdiff-imagenet-r/imagenet-r/n02317335/embroidery_10.jpg,embroidery,starfish
./data/visdiff-imagenet-r/imagenet-r/n02279972/embroidery_1.jpg,embroidery,monarch
./data/visdiff-imagenet-r/imagenet-r/n07614500/embroidery_20.jpg,embroidery,ice_cream
./data/visdiff-imagenet-r/imagenet-r/n07734744/embroidery_1.jpg,embroidery,mushroom
./data/visdiff-imagenet-r/imagenet-r/n07753275/embroidery_11.jpg,embroidery,pineapple
./data/visdiff-imagenet-r/imagenet-r/n02843684/embroidery_16.jpg,embroidery,birdhouse
./data/visdiff-imagenet-r/imagenet-r/n01514859/embroidery_14.jpg,embroidery,hen
./data/visdiff-imagenet-r/imagenet-r/n04192698/embroidery_2.jpg,embroidery,shield
./data/visdiff-imagenet-r/imagenet-r/n01833805/embroidery_24.jpg,embroidery,hummingbird
./data/visdiff-imagenet-r/imagenet-r/n02948072/embroidery_18.jpg,embroidery,candle
./data/visdiff-imagenet-r/imagenet-r/n02672831/embroidery_0.jpg,embroidery,accordion
./data/visdiff-imagenet-r/imagenet-r/n02007558/embroidery_18.jpg,embroidery,flamingo
./data/visdiff-imagenet-r/imagenet-r/n02007558/embroidery_12.jpg,embroidery,flamingo
./data/visdiff-imagenet-r/imagenet-r/n02226429/embroidery_4.jpg,embroidery,grasshopper
./data/visdiff-imagenet-r/imagenet-r/n02056570/embroidery_0.jpg,embroidery,king_penguin
./data/visdiff-imagenet-r/imagenet-r/n01843383/embroidery_1.jpg,embroidery,toucan
./data/visdiff-imagenet-r/imagenet-r/n02007558/embroidery_6.jpg,embroidery,flamingo
./data/visdiff-imagenet-r/imagenet-r/n01833805/embroidery_15.jpg,embroidery,hummingbird
./data/visdiff-imagenet-r/imagenet-r/n04275548/embroidery_13.jpg,embroidery,spider_web
./data/visdiff-imagenet-r/imagenet-r/n02129165/embroidery_11.jpg,embroidery,lion
./data/visdiff-imagenet-r/imagenet-r/n01882714/embroidery_4.jpg,embroidery,koala
./data/visdiff-imagenet-r/imagenet-r/n02906734/embroidery_4.jpg,embroidery,broom
./data/visdiff-imagenet-r/imagenet-r/n02236044/embroidery_4.jpg,embroidery,mantis
./data/visdiff-imagenet-r/imagenet-r/n02802426/embroidery_0.jpg,embroidery,basketball
./data/visdiff-imagenet-r/imagenet-r/n07749582/embroidery_3.jpg,embroidery,lemon
./data/visdiff-imagenet-r/imagenet-r/n02106030/embroidery_0.jpg,embroidery,collie
./data/visdiff-imagenet-r/imagenet-r/n07734744/embroidery_12.jpg,embroidery,mushroom
./data/visdiff-imagenet-r/imagenet-r/n02395406/embroidery_1.jpg,embroidery,hog
./data/visdiff-imagenet-r/imagenet-r/n04146614/embroidery_1.jpg,embroidery,school_bus
./data/visdiff-imagenet-r/imagenet-r/n02165456/embroidery_8.jpg,embroidery,ladybug
./data/visdiff-imagenet-r/imagenet-r/n01882714/embroidery_2.jpg,embroidery,koala
./data/visdiff-imagenet-r/imagenet-r/n01833805/embroidery_18.jpg,embroidery,hummingbird
./data/visdiff-imagenet-r/imagenet-r/n07718472/embroidery_1.jpg,embroidery,cucumber
./data/visdiff-imagenet-r/imagenet-r/n01847000/embroidery_4.jpg,embroidery,drake
./data/visdiff-imagenet-r/imagenet-r/n04465501/embroidery_3.jpg,embroidery,tractor
./data/visdiff-imagenet-r/imagenet-r/n02007558/embroidery_30.jpg,embroidery,flamingo
./data/visdiff-imagenet-r/imagenet-r/n01847000/embroidery_9.jpg,embroidery,drake
./data/visdiff-imagenet-r/imagenet-r/n07614500/embroidery_7.jpg,embroidery,ice_cream
./data/visdiff-imagenet-r/imagenet-r/n02206856/embroidery_21.jpg,embroidery,bee
./data/visdiff-imagenet-r/imagenet-r/n02128385/embroidery_1.jpg,embroidery,leopard
./data/visdiff-imagenet-r/imagenet-r/n07734744/embroidery_18.jpg,embroidery,mushroom
./data/visdiff-imagenet-r/imagenet-r/n07768694/embroidery_0.jpg,embroidery,pomegranate
./data/visdiff-imagenet-r/imagenet-r/n02165456/embroidery_7.jpg,embroidery,ladybug
./data/visdiff-imagenet-r/imagenet-r/n07714990/embroidery_2.jpg,embroidery,broccoli
./data/visdiff-imagenet-r/imagenet-r/n02814860/embroidery_12.jpg,embroidery,beacon
./data/visdiff-imagenet-r/imagenet-r/n02206856/embroidery_6.jpg,embroidery,bee
./data/visdiff-imagenet-r/imagenet-r/n02447366/embroidery_4.jpg,embroidery,badger
./data/visdiff-imagenet-r/imagenet-r/n04591713/embroidery_0.jpg,embroidery,wine_bottle
./data/visdiff-imagenet-r/imagenet-r/n07745940/embroidery_3.jpg,embroidery,strawberry
./data/visdiff-imagenet-r/imagenet-r/n02980441/embroidery_1.jpg,embroidery,castle
./data/visdiff-imagenet-r/imagenet-r/n02423022/embroidery_1.jpg,embroidery,gazelle
./data/visdiff-imagenet-r/imagenet-r/n04254680/embroidery_0.jpg,embroidery,soccer_ball
./data/visdiff-imagenet-r/imagenet-r/n02206856/embroidery_1.jpg,embroidery,bee
./data/visdiff-imagenet-r/imagenet-r/n01833805/embroidery_4.jpg,embroidery,hummingbird
./data/visdiff-imagenet-r/imagenet-r/n07768694/embroidery_2.jpg,embroidery,pomegranate
./data/visdiff-imagenet-r/imagenet-r/n02007558/embroidery_3.jpg,embroidery,flamingo
./data/visdiff-imagenet-r/imagenet-r/n07753275/embroidery_2.jpg,embroidery,pineapple
./data/visdiff-imagenet-r/imagenet-r/n07734744/embroidery_5.jpg,embroidery,mushroom
./data/visdiff-imagenet-r/imagenet-r/n07753275/embroidery_5.jpg,embroidery,pineapple
./data/visdiff-imagenet-r/imagenet-r/n01882714/embroidery_0.jpg,embroidery,koala
./data/visdiff-imagenet-r/imagenet-r/n07734744/embroidery_23.jpg,embroidery,mushroom
./data/visdiff-imagenet-r/imagenet-r/n02793495/embroidery_5.jpg,embroidery,barn
./data/visdiff-imagenet-r/imagenet-r/n02219486/embroidery_0.jpg,embroidery,ant
./data/visdiff-imagenet-r/imagenet-r/n07745940/embroidery_23.jpg,embroidery,strawberry
./data/visdiff-imagenet-r/imagenet-r/n04086273/embroidery_0.jpg,embroidery,revolver
./data/visdiff-imagenet-r/imagenet-r/n02206856/embroidery_2.jpg,embroidery,bee
./data/visdiff-imagenet-r/imagenet-r/n02410509/embroidery_0.jpg,embroidery,bison
./data/visdiff-imagenet-r/imagenet-r/n02363005/embroidery_0.jpg,embroidery,beaver
./data/visdiff-imagenet-r/imagenet-r/n02395406/embroidery_6.jpg,embroidery,hog
./data/visdiff-imagenet-r/imagenet-r/n01860187/embroidery_0.jpg,embroidery,black_swan
./data/visdiff-imagenet-r/imagenet-r/n01514859/embroidery_10.jpg,embroidery,hen
./data/visdiff-imagenet-r/imagenet-r/n07697313/embroidery_6.jpg,embroidery,cheeseburger
./data/visdiff-imagenet-r/imagenet-r/n02110958/embroidery_3.jpg,embroidery,pug
./data/visdiff-imagenet-r/imagenet-r/n02206856/embroidery_32.jpg,embroidery,bee
./data/visdiff-imagenet-r/imagenet-r/n02219486/embroidery_6.jpg,embroidery,ant
./data/visdiff-imagenet-r/imagenet-r/n02843684/embroidery_6.jpg,embroidery,birdhouse
./data/visdiff-imagenet-r/imagenet-r/n03495258/embroidery_0.jpg,embroidery,harp
./data/visdiff-imagenet-r/imagenet-r/n07695742/embroidery_1.jpg,embroidery,pretzel
./data/visdiff-imagenet-r/imagenet-r/n07745940/embroidery_10.jpg,embroidery,strawberry
./data/visdiff-imagenet-r/imagenet-r/n04275548/embroidery_7.jpg,embroidery,spider_web
./data/visdiff-imagenet-r/imagenet-r/n02236044/embroidery_3.jpg,embroidery,mantis
./data/visdiff-imagenet-r/imagenet-r/n01531178/embroidery_2.jpg,embroidery,goldfinch
./data/visdiff-imagenet-r/imagenet-r/n07749582/embroidery_5.jpg,embroidery,lemon
./data/visdiff-imagenet-r/imagenet-r/n01514859/embroidery_17.jpg,embroidery,hen
./data/visdiff-imagenet-r/imagenet-r/n02279972/embroidery_2.jpg,embroidery,monarch
./data/visdiff-imagenet-r/imagenet-r/n01514859/embroidery_12.jpg,embroidery,hen
./data/visdiff-imagenet-r/imagenet-r/n02948072/embroidery_15.jpg,embroidery,candle
./data/visdiff-imagenet-r/imagenet-r/n07697313/embroidery_7.jpg,embroidery,cheeseburger
./data/visdiff-imagenet-r/imagenet-r/n02843684/embroidery_0.jpg,embroidery,birdhouse
./data/visdiff-imagenet-r/imagenet-r/n03124170/embroidery_0.jpg,embroidery,cowboy_hat
./data/visdiff-imagenet-r/imagenet-r/n01847000/embroidery_6.jpg,embroidery,drake
./data/visdiff-imagenet-r/imagenet-r/n01833805/embroidery_25.jpg,embroidery,hummingbird
./data/visdiff-imagenet-r/imagenet-r/n02883205/embroidery_1.jpg,embroidery,bow_tie
./data/visdiff-imagenet-r/imagenet-r/n01910747/embroidery_11.jpg,embroidery,jellyfish
./data/visdiff-imagenet-r/imagenet-r/n07753275/embroidery_9.jpg,embroidery,pineapple
./data/visdiff-imagenet-r/imagenet-r/n02007558/embroidery_10.jpg,embroidery,flamingo
./data/visdiff-imagenet-r/imagenet-r/n02206856/embroidery_16.jpg,embroidery,bee
./data/visdiff-imagenet-r/imagenet-r/n07749582/embroidery_8.jpg,embroidery,lemon
./data/visdiff-imagenet-r/imagenet-r/n04275548/embroidery_10.jpg,embroidery,spider_web
./data/visdiff-imagenet-r/imagenet-r/n07745940/embroidery_24.jpg,embroidery,strawberry
./data/visdiff-imagenet-r/imagenet-r/n04275548/embroidery_8.jpg,embroidery,spider_web
./data/visdiff-imagenet-r/imagenet-r/n07734744/embroidery_8.jpg,embroidery,mushroom
./data/visdiff-imagenet-r/imagenet-r/n02948072/embroidery_35.jpg,embroidery,candle
./data/visdiff-imagenet-r/imagenet-r/n02948072/embroidery_6.jpg,embroidery,candle
./data/visdiff-imagenet-r/imagenet-r/n04192698/embroidery_3.jpg,embroidery,shield
./data/visdiff-imagenet-r/imagenet-r/n07753275/embroidery_13.jpg,embroidery,pineapple
./data/visdiff-imagenet-r/imagenet-r/n02317335/embroidery_12.jpg,embroidery,starfish
./data/visdiff-imagenet-r/imagenet-r/n01860187/embroidery_1.jpg,embroidery,black_swan
./data/visdiff-imagenet-r/imagenet-r/n02843684/embroidery_1.jpg,embroidery,birdhouse
./data/visdiff-imagenet-r/imagenet-r/n02437616/embroidery_0.jpg,embroidery,llama
./data/visdiff-imagenet-r/imagenet-r/n02206856/embroidery_4.jpg,embroidery,bee
./data/visdiff-imagenet-r/imagenet-r/n07734744/embroidery_4.jpg,embroidery,mushroom
./data/visdiff-imagenet-r/imagenet-r/n01630670/embroidery_1.jpg,embroidery,common_newt
./data/visdiff-imagenet-r/imagenet-r/n07614500/embroidery_6.jpg,embroidery,ice_cream
./data/visdiff-imagenet-r/imagenet-r/n03676483/embroidery_0.jpg,embroidery,lipstick
./data/visdiff-imagenet-r/imagenet-r/n02948072/embroidery_34.jpg,embroidery,candle
./data/visdiff-imagenet-r/imagenet-r/n02992529/embroidery_0.jpg,embroidery,cellular_telephone
./data/visdiff-imagenet-r/imagenet-r/n01833805/embroidery_11.jpg,embroidery,hummingbird
./data/visdiff-imagenet-r/imagenet-r/n02909870/embroidery_4.jpg,embroidery,bucket
./data/visdiff-imagenet-r/imagenet-r/n01847000/embroidery_2.jpg,embroidery,drake
./data/visdiff-imagenet-r/imagenet-r/n04325704/embroidery_0.jpg,embroidery,stole
./data/visdiff-imagenet-r/imagenet-r/n02129604/embroidery_0.jpg,embroidery,tiger
./data/visdiff-imagenet-r/imagenet-r/n03345487/embroidery_0.jpg,embroidery,fire_engine
./data/visdiff-imagenet-r/imagenet-r/n02395406/graffiti_7.jpg,graffiti,hog
./data/visdiff-imagenet-r/imagenet-r/n02129165/graffiti_5.jpg,graffiti,lion
./data/visdiff-imagenet-r/imagenet-r/n02129604/graffiti_8.jpg,graffiti,tiger
./data/visdiff-imagenet-r/imagenet-r/n07753275/graffiti_2.jpg,graffiti,pineapple
./data/visdiff-imagenet-r/imagenet-r/n02138441/graffiti_8.jpg,graffiti,meerkat
./data/visdiff-imagenet-r/imagenet-r/n02480855/graffiti_12.jpg,graffiti,gorilla
./data/visdiff-imagenet-r/imagenet-r/n01882714/graffiti_0.jpg,graffiti,koala
./data/visdiff-imagenet-r/imagenet-r/n02007558/graffiti_8.jpg,graffiti,flamingo
./data/visdiff-imagenet-r/imagenet-r/n03888257/graffiti_10.jpg,graffiti,parachute
