path,group_name
./data/VisDiffBench/imagenetstar/oil_painting/n03796401_05.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04536866_42.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04536866_34.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03788195_44.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02823750_05.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03197337_17.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n07718472_23.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04522168_19.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04023962_04.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04465501_26.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02089867_00.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03595614_31.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03937543_40.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04554684_35.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02102040_06.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03045698_18.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04328186_15.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n01631663_48.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n01631663_39.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02488702_36.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02488702_04.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02454379_47.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03584254_48.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04557648_09.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02415577_42.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02077923_17.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03461385_29.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02127052_44.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02127052_08.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02408429_09.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02408429_23.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02408429_29.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02408429_30.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n01630670_18.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04033901_28.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04033901_18.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04033901_10.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n01829413_09.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n01829413_18.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02088364_24.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n07753592_28.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03710193_49.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03733805_03.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04482393_05.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03868242_48.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02123045_41.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n01622779_34.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04560804_29.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02966687_24.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n01688243_39.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04404412_30.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03492542_37.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03492542_05.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02018207_21.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02018207_48.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02892767_04.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03930630_47.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03347037_17.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02132136_05.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04355338_38.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03602883_23.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03602883_24.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04162706_25.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04264628_29.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n01847000_33.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03494278_41.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02206856_14.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03837869_36.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03837869_21.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03527444_44.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03527444_26.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03325584_10.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02444819_20.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02808440_11.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02808440_29.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02808440_03.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03868863_18.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02116738_48.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n10148035_21.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04204347_13.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04612504_12.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03095699_05.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03095699_45.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03095699_17.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03633091_21.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03633091_13.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02443114_09.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02443114_30.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n01530575_34.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n01530575_48.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04273569_14.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03259280_19.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03259280_37.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03599486_07.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03599486_19.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02704792_22.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03788365_16.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02088238_33.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n01729977_14.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n01729977_08.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02410509_24.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02410509_02.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03691459_36.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02492660_47.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03840681_15.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03255030_04.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02802426_29.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02951358_43.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03485407_41.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03929660_49.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n09399592_30.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03337140_39.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04461696_40.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02090622_45.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n07716906_20.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04033995_01.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02325366_14.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02325366_01.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04483307_04.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03666591_24.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03666591_08.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n01855672_13.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04019541_32.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02091244_22.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02091244_41.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03930313_11.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03930313_27.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03483316_38.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n01537544_28.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n01537544_34.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02667093_11.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04049303_39.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04584207_20.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04553703_33.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04553703_31.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n03424325_18.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n02963159_10.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04501370_32.jpg,oil painting
./data/VisDiffBench/imagenetstar/oil_painting/n04501370_12.jpg,oil painting
./data/VisDiffBench/imagenetstar/orange/n02486410_11.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02486410_47.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02486410_38.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02486410_28.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04326547_35.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02113799_22.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02526121_24.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02526121_35.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n07871810_34.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02086240_07.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02101556_47.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04330267_23.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03467068_47.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04487394_38.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04487394_48.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01798484_31.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02442845_33.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04192698_11.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n12057211_18.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01608432_25.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03496892_30.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03496892_11.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03496892_48.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01756291_23.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01756291_15.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01756291_31.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02177972_14.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01582220_08.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02105162_36.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02105162_19.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02497673_46.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02165456_28.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04265275_06.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04265275_40.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04228054_02.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04228054_06.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02107574_28.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03016953_32.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n07590611_06.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n07590611_11.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01882714_00.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04542943_03.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03720891_40.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03680355_15.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02493509_29.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n12768682_05.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03290653_06.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03290653_34.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02097658_04.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02097658_18.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02102318_26.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01695060_22.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03903868_18.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02939185_32.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02483362_09.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02483362_00.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03874599_29.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02088094_36.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n11879895_12.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02493793_44.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n07932039_00.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02172182_00.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04133789_02.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04133789_27.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04133789_20.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03447447_21.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01514859_40.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03146219_15.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02319095_40.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02264363_07.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n12998815_24.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04235860_27.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04235860_18.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04418357_36.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01943899_37.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n07693725_17.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03977966_47.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03977966_46.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01641577_19.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04370456_39.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02396427_47.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02804414_00.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02948072_17.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04371774_00.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n07734744_28.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02441942_37.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03733281_05.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03710637_24.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04456115_10.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03207743_49.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01968897_11.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01968897_02.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03485794_21.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03976467_08.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04507155_31.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04252077_23.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03272010_23.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n07584110_48.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n07614500_44.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n07614500_10.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n07695742_15.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02097298_47.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04252225_06.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02093859_15.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01978287_08.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04275548_29.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03476684_42.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03729826_39.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03729826_06.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02280649_24.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02137549_47.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03983396_02.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n12267677_28.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01955084_46.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01955084_44.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04131690_13.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04536866_09.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04009552_13.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02095570_01.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01843383_29.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04417672_15.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03063599_01.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04465501_14.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03045698_30.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03197337_05.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02097130_35.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02097130_30.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02134084_36.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03584254_33.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02488702_39.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02860847_42.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01498041_23.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04442312_43.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02111500_14.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02791270_49.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02791270_12.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02791270_28.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02992211_13.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04525305_25.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04070727_35.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03991062_22.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02699494_27.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02699494_18.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02909870_41.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02793495_47.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02793495_09.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04152593_05.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01630670_33.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02231487_45.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04033901_39.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03127747_18.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01829413_03.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04344873_03.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04229816_43.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01622779_26.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n07753592_39.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03710193_02.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03733805_11.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02106166_49.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02111129_01.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03347037_06.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04355338_47.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02815834_20.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02951585_34.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02951585_24.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04560804_37.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02966687_42.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02966687_26.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02966687_25.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02892767_00.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02892767_16.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03930630_24.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03494278_10.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n07760859_44.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02206856_05.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04136333_41.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04136333_35.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04162706_09.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04264628_47.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03814906_31.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02606052_22.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03868863_41.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03888605_41.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03527444_49.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03527444_35.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02437616_22.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02116738_11.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04149813_08.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04149813_19.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04612504_29.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04612504_37.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04612504_16.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01534433_11.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02092002_44.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02795169_04.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02795169_42.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01914609_45.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01530575_31.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02786058_03.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02410509_37.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02410509_13.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03944341_38.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03944341_48.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02704792_02.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02088238_23.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01667778_20.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03485407_15.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03485407_38.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03485407_07.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03485407_11.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04515003_22.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03942813_11.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03929660_33.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n07717556_18.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n07717556_34.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03000684_04.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03000684_26.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n09399592_47.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03250847_28.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03255030_44.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03255030_28.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01776313_09.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03642806_42.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02342885_45.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03240683_03.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02006656_08.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02090622_34.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04118538_32.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04118538_11.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n04033995_24.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n07716906_39.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01632777_20.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n07892512_29.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02129604_14.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02091244_46.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02091244_38.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01877812_06.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n01877812_07.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n03857828_17.jpg,orange
./data/VisDiffBench/imagenetstar/orange/n02825657_31.jpg,orange
