path,group_name,subset
./data/lamem/images/00000846.jpg,not memorable,train
./data/lamem/images/00000849.jpg,memorable,train
./data/lamem/images/00021328.jpg,not memorable,train
./data/lamem/images/00035891.jpg,not memorable,train
./data/lamem/images/00020592.jpg,memorable,train
./data/lamem/images/00032301.jpg,not memorable,train
./data/lamem/images/00001867.jpg,memorable,train
./data/lamem/images/00002590.jpg,not memorable,train
./data/lamem/images/00010064.jpg,not memorable,train
./data/lamem/images/00045316.jpg,not memorable,train
./data/lamem/images/00020001.jpg,memorable,train
./data/lamem/images/00055607.jpg,memorable,train
./data/lamem/images/00004479.jpg,not memorable,train
./data/lamem/images/00001846.jpg,not memorable,train
./data/lamem/images/00003853.jpg,not memorable,train
./data/lamem/images/00054607.jpg,memorable,train
./data/lamem/images/00021245.jpg,not memorable,train
./data/lamem/images/00007946.jpg,memorable,train
./data/lamem/images/00032515.jpg,memorable,train
./data/lamem/images/00013731.jpg,memorable,train
./data/lamem/images/00011668.jpg,not memorable,train
./data/lamem/images/00021004.jpg,memorable,train
./data/lamem/images/00002912.jpg,not memorable,train
./data/lamem/images/00036405.jpg,not memorable,train
./data/lamem/images/00012858.jpg,memorable,train
./data/lamem/images/00009248.jpg,memorable,train
./data/lamem/images/00047472.jpg,not memorable,train
./data/lamem/images/00049466.jpg,memorable,train
./data/lamem/images/00029015.jpg,memorable,train
./data/lamem/images/00036642.jpg,not memorable,train
./data/lamem/images/00057023.jpg,not memorable,train
./data/lamem/images/00003032.jpg,memorable,train
./data/lamem/images/00057225.jpg,not memorable,train
./data/lamem/images/00058210.jpg,not memorable,train
./data/lamem/images/00049459.jpg,memorable,train
./data/lamem/images/00047979.jpg,not memorable,train
./data/lamem/images/00015490.jpg,memorable,train
./data/lamem/images/00008651.jpg,not memorable,train
./data/lamem/images/00007448.jpg,not memorable,train
./data/lamem/images/00050450.jpg,memorable,train
./data/lamem/images/00052253.jpg,memorable,train
./data/lamem/images/00020689.jpg,memorable,train
./data/lamem/images/00026518.jpg,memorable,train
./data/lamem/images/00006384.jpg,not memorable,train
./data/lamem/images/00053242.jpg,memorable,train
./data/lamem/images/00000548.jpg,not memorable,train
./data/lamem/images/00015049.jpg,not memorable,train
./data/lamem/images/00011854.jpg,memorable,train
./data/lamem/images/00029226.jpg,memorable,train
./data/lamem/images/00030563.jpg,memorable,train
./data/lamem/images/00047889.jpg,not memorable,train
./data/lamem/images/00000660.jpg,not memorable,train
./data/lamem/images/00002083.jpg,memorable,train
./data/lamem/images/00034720.jpg,not memorable,train
./data/lamem/images/00046282.jpg,memorable,train
./data/lamem/images/00053610.jpg,not memorable,train
./data/lamem/images/00057571.jpg,not memorable,train
./data/lamem/images/00026164.jpg,not memorable,train
./data/lamem/images/00002157.jpg,not memorable,train
./data/lamem/images/00056324.jpg,not memorable,train
./data/lamem/images/00016666.jpg,not memorable,train
./data/lamem/images/00026585.jpg,not memorable,train
./data/lamem/images/00011414.jpg,not memorable,train
./data/lamem/images/00019809.jpg,memorable,train
./data/lamem/images/00046700.jpg,memorable,train
./data/lamem/images/00016795.jpg,memorable,train
./data/lamem/images/00044435.jpg,not memorable,train
./data/lamem/images/00005307.jpg,not memorable,train
./data/lamem/images/00032586.jpg,memorable,train
./data/lamem/images/00053553.jpg,memorable,train
./data/lamem/images/00017427.jpg,memorable,train
./data/lamem/images/00038200.jpg,not memorable,train
./data/lamem/images/00048581.jpg,not memorable,train
./data/lamem/images/00056144.jpg,not memorable,train
./data/lamem/images/00004957.jpg,memorable,train
./data/lamem/images/00013088.jpg,memorable,train
./data/lamem/images/00016934.jpg,memorable,train
./data/lamem/images/00041935.jpg,not memorable,train
./data/lamem/images/00007285.jpg,not memorable,train
./data/lamem/images/00014388.jpg,memorable,train
./data/lamem/images/00026815.jpg,not memorable,train
./data/lamem/images/00027324.jpg,memorable,train
./data/lamem/images/00001095.jpg,memorable,train
./data/lamem/images/00050977.jpg,memorable,train
./data/lamem/images/00031146.jpg,not memorable,train
./data/lamem/images/00033807.jpg,not memorable,train
./data/lamem/images/00011471.jpg,not memorable,train
./data/lamem/images/00014151.jpg,memorable,train
./data/lamem/images/00052039.jpg,not memorable,train
./data/lamem/images/00024529.jpg,not memorable,train
./data/lamem/images/00044827.jpg,not memorable,train
./data/lamem/images/00013208.jpg,not memorable,train
./data/lamem/images/00016567.jpg,memorable,train
./data/lamem/images/00053135.jpg,memorable,train
./data/lamem/images/00022627.jpg,not memorable,train
./data/lamem/images/00015703.jpg,memorable,train
./data/lamem/images/00017229.jpg,not memorable,train
./data/lamem/images/00037903.jpg,not memorable,train
./data/lamem/images/00023687.jpg,not memorable,train
./data/lamem/images/00025832.jpg,not memorable,train
./data/lamem/images/00006493.jpg,memorable,train
./data/lamem/images/00033777.jpg,not memorable,train
./data/lamem/images/00025879.jpg,memorable,train
./data/lamem/images/00038000.jpg,not memorable,train
./data/lamem/images/00006427.jpg,memorable,train
./data/lamem/images/00034728.jpg,not memorable,train
./data/lamem/images/00005331.jpg,memorable,train
./data/lamem/images/00019770.jpg,memorable,train
./data/lamem/images/00012615.jpg,not memorable,train
./data/lamem/images/00011261.jpg,not memorable,train
./data/lamem/images/00053559.jpg,memorable,train
./data/lamem/images/00005532.jpg,not memorable,train
./data/lamem/images/00019311.jpg,memorable,train
./data/lamem/images/00010690.jpg,not memorable,train
./data/lamem/images/00032360.jpg,not memorable,train
./data/lamem/images/00029231.jpg,not memorable,train
./data/lamem/images/00034803.jpg,not memorable,train
./data/lamem/images/00028350.jpg,memorable,train
./data/lamem/images/00011591.jpg,memorable,train
./data/lamem/images/00035201.jpg,not memorable,train
./data/lamem/images/00024044.jpg,memorable,train
./data/lamem/images/00052587.jpg,not memorable,train
./data/lamem/images/00033462.jpg,not memorable,train
./data/lamem/images/00013305.jpg,not memorable,train
./data/lamem/images/00004272.jpg,memorable,train
./data/lamem/images/00029784.jpg,not memorable,train
./data/lamem/images/00002543.jpg,not memorable,train
./data/lamem/images/00032547.jpg,not memorable,train
./data/lamem/images/00009978.jpg,not memorable,train
./data/lamem/images/00004841.jpg,memorable,train
./data/lamem/images/00029200.jpg,memorable,train
./data/lamem/images/00041121.jpg,not memorable,train
./data/lamem/images/00053528.jpg,not memorable,train
./data/lamem/images/00004807.jpg,not memorable,train
./data/lamem/images/00053062.jpg,not memorable,train
./data/lamem/images/00034187.jpg,not memorable,train
./data/lamem/images/00027999.jpg,not memorable,train
./data/lamem/images/00015694.jpg,memorable,train
./data/lamem/images/00002679.jpg,memorable,train
./data/lamem/images/00013463.jpg,memorable,train
./data/lamem/images/00035315.jpg,not memorable,train
./data/lamem/images/00036103.jpg,not memorable,train
./data/lamem/images/00001265.jpg,not memorable,train
./data/lamem/images/00051129.jpg,not memorable,train
./data/lamem/images/00019813.jpg,not memorable,train
./data/lamem/images/00027622.jpg,memorable,train
./data/lamem/images/00015534.jpg,not memorable,train
./data/lamem/images/00009947.jpg,memorable,train
./data/lamem/images/00005554.jpg,not memorable,train
./data/lamem/images/00046520.jpg,not memorable,train
./data/lamem/images/00004569.jpg,memorable,train
./data/lamem/images/00001114.jpg,not memorable,train
./data/lamem/images/00038118.jpg,not memorable,train
./data/lamem/images/00036759.jpg,not memorable,train
./data/lamem/images/00033271.jpg,not memorable,train
./data/lamem/images/00030819.jpg,not memorable,train
./data/lamem/images/00024017.jpg,memorable,train
./data/lamem/images/00010947.jpg,memorable,train
./data/lamem/images/00030985.jpg,memorable,train
./data/lamem/images/00034953.jpg,not memorable,train
./data/lamem/images/00046118.jpg,memorable,train
./data/lamem/images/00054016.jpg,memorable,train
./data/lamem/images/00050621.jpg,memorable,train
./data/lamem/images/00007305.jpg,not memorable,train
./data/lamem/images/00040748.jpg,memorable,train
./data/lamem/images/00033228.jpg,not memorable,train
./data/lamem/images/00038178.jpg,not memorable,train
./data/lamem/images/00018770.jpg,memorable,train
./data/lamem/images/00003675.jpg,not memorable,train
./data/lamem/images/00055427.jpg,not memorable,train
./data/lamem/images/00050068.jpg,memorable,train
./data/lamem/images/00012166.jpg,memorable,train
./data/lamem/images/00056865.jpg,memorable,train
./data/lamem/images/00014478.jpg,not memorable,train
./data/lamem/images/00033138.jpg,not memorable,train
./data/lamem/images/00038243.jpg,not memorable,train
./data/lamem/images/00049650.jpg,memorable,train
./data/lamem/images/00013478.jpg,memorable,train
./data/lamem/images/00014810.jpg,memorable,train
./data/lamem/images/00038430.jpg,memorable,train
./data/lamem/images/00036348.jpg,memorable,train
./data/lamem/images/00023577.jpg,memorable,train
./data/lamem/images/00017127.jpg,memorable,train
./data/lamem/images/00051976.jpg,memorable,train
./data/lamem/images/00024094.jpg,memorable,train
./data/lamem/images/00009787.jpg,not memorable,train
./data/lamem/images/00022587.jpg,memorable,train
./data/lamem/images/00023153.jpg,memorable,train
./data/lamem/images/00003912.jpg,not memorable,train
./data/lamem/images/00013971.jpg,not memorable,train
./data/lamem/images/00002612.jpg,not memorable,train
./data/lamem/images/00000339.jpg,memorable,train
./data/lamem/images/00029747.jpg,not memorable,train
./data/lamem/images/00020582.jpg,not memorable,train
./data/lamem/images/00012849.jpg,memorable,train
./data/lamem/images/00000295.jpg,memorable,train
./data/lamem/images/00002388.jpg,not memorable,train
./data/lamem/images/00033680.jpg,not memorable,train
./data/lamem/images/00014400.jpg,not memorable,train
./data/lamem/images/00034867.jpg,not memorable,train
./data/lamem/images/00031394.jpg,not memorable,train
./data/lamem/images/00042207.jpg,memorable,train
./data/lamem/images/00001386.jpg,not memorable,train
./data/lamem/images/00049977.jpg,not memorable,train
./data/lamem/images/00024917.jpg,memorable,train
./data/lamem/images/00006159.jpg,memorable,train
./data/lamem/images/00027347.jpg,not memorable,train
./data/lamem/images/00003455.jpg,not memorable,train
./data/lamem/images/00056600.jpg,memorable,train
./data/lamem/images/00035266.jpg,not memorable,train
./data/lamem/images/00054430.jpg,not memorable,train
./data/lamem/images/00023681.jpg,not memorable,train
./data/lamem/images/00006401.jpg,memorable,train
./data/lamem/images/00016730.jpg,memorable,train
./data/lamem/images/00033413.jpg,memorable,train
./data/lamem/images/00031124.jpg,not memorable,train
./data/lamem/images/00017644.jpg,not memorable,train
./data/lamem/images/00019217.jpg,not memorable,train
./data/lamem/images/00042618.jpg,not memorable,train
./data/lamem/images/00054944.jpg,memorable,train
./data/lamem/images/00004143.jpg,not memorable,train
./data/lamem/images/00000283.jpg,not memorable,train
./data/lamem/images/00021225.jpg,memorable,train
./data/lamem/images/00038454.jpg,not memorable,train
./data/lamem/images/00005228.jpg,memorable,train
./data/lamem/images/00036373.jpg,not memorable,train
./data/lamem/images/00033062.jpg,memorable,train
./data/lamem/images/00030216.jpg,memorable,train
./data/lamem/images/00016504.jpg,memorable,train
./data/lamem/images/00015338.jpg,memorable,train
./data/lamem/images/00009697.jpg,memorable,train
./data/lamem/images/00053566.jpg,not memorable,train
./data/lamem/images/00015949.jpg,memorable,train
./data/lamem/images/00055470.jpg,memorable,train
./data/lamem/images/00030114.jpg,memorable,train
./data/lamem/images/00026923.jpg,not memorable,train
./data/lamem/images/00035181.jpg,not memorable,train
./data/lamem/images/00001596.jpg,memorable,train
./data/lamem/images/00002380.jpg,not memorable,train
./data/lamem/images/00041478.jpg,not memorable,train
./data/lamem/images/00011544.jpg,not memorable,train
./data/lamem/images/00013712.jpg,memorable,train
./data/lamem/images/00032949.jpg,not memorable,train
./data/lamem/images/00016760.jpg,not memorable,train
./data/lamem/images/00046766.jpg,not memorable,train
./data/lamem/images/00051282.jpg,memorable,train
./data/lamem/images/00037616.jpg,not memorable,train
./data/lamem/images/00019047.jpg,not memorable,train
./data/lamem/images/00047012.jpg,not memorable,train
./data/lamem/images/00044126.jpg,not memorable,train
./data/lamem/images/00044242.jpg,memorable,train
./data/lamem/images/00026072.jpg,memorable,train
./data/lamem/images/00049955.jpg,not memorable,train
./data/lamem/images/00037186.jpg,not memorable,train
./data/lamem/images/00011343.jpg,not memorable,train
./data/lamem/images/00029718.jpg,memorable,train
./data/lamem/images/00034691.jpg,not memorable,train
./data/lamem/images/00045958.jpg,memorable,train
./data/lamem/images/00020641.jpg,memorable,train
./data/lamem/images/00027015.jpg,memorable,train
./data/lamem/images/00024705.jpg,memorable,train
./data/lamem/images/00031591.jpg,not memorable,train
./data/lamem/images/00054209.jpg,memorable,train
./data/lamem/images/00022600.jpg,memorable,train
./data/lamem/images/00009502.jpg,memorable,train
./data/lamem/images/00017474.jpg,memorable,train
./data/lamem/images/00034633.jpg,not memorable,train
./data/lamem/images/00006083.jpg,not memorable,train
./data/lamem/images/00045610.jpg,memorable,train
./data/lamem/images/00013259.jpg,not memorable,train
./data/lamem/images/00024858.jpg,not memorable,train
./data/lamem/images/00027510.jpg,not memorable,train
./data/lamem/images/00017493.jpg,memorable,train
./data/lamem/images/00002159.jpg,not memorable,train
./data/lamem/images/00042866.jpg,memorable,train
./data/lamem/images/00005388.jpg,memorable,train
./data/lamem/images/00019850.jpg,not memorable,train
./data/lamem/images/00039299.jpg,memorable,train
./data/lamem/images/00041192.jpg,memorable,train
./data/lamem/images/00036035.jpg,not memorable,train
./data/lamem/images/00004392.jpg,memorable,train
./data/lamem/images/00031854.jpg,not memorable,train
./data/lamem/images/00014934.jpg,memorable,train
./data/lamem/images/00012167.jpg,memorable,train
./data/lamem/images/00055456.jpg,memorable,train
./data/lamem/images/00011220.jpg,memorable,train
./data/lamem/images/00055618.jpg,memorable,train
./data/lamem/images/00033918.jpg,not memorable,train
./data/lamem/images/00018012.jpg,not memorable,train
./data/lamem/images/00016050.jpg,not memorable,train
./data/lamem/images/00006266.jpg,not memorable,train
./data/lamem/images/00030586.jpg,not memorable,train
./data/lamem/images/00023882.jpg,memorable,train
./data/lamem/images/00012907.jpg,memorable,train
./data/lamem/images/00023164.jpg,not memorable,train
./data/lamem/images/00022100.jpg,not memorable,train
./data/lamem/images/00053039.jpg,not memorable,train
./data/lamem/images/00019358.jpg,memorable,train
./data/lamem/images/00014456.jpg,not memorable,train
./data/lamem/images/00057210.jpg,memorable,train
./data/lamem/images/00057522.jpg,not memorable,train
./data/lamem/images/00028612.jpg,memorable,train
./data/lamem/images/00008663.jpg,memorable,train
./data/lamem/images/00021092.jpg,memorable,train
./data/lamem/images/00034124.jpg,not memorable,train
./data/lamem/images/00043775.jpg,not memorable,train
./data/lamem/images/00010293.jpg,memorable,train
./data/lamem/images/00007903.jpg,not memorable,train
./data/lamem/images/00017194.jpg,memorable,train
./data/lamem/images/00005260.jpg,memorable,train
./data/lamem/images/00014870.jpg,not memorable,train
./data/lamem/images/00028408.jpg,not memorable,train
./data/lamem/images/00029125.jpg,not memorable,train
./data/lamem/images/00049220.jpg,not memorable,train
./data/lamem/images/00050623.jpg,memorable,train
./data/lamem/images/00018804.jpg,memorable,train
./data/lamem/images/00022779.jpg,memorable,train
./data/lamem/images/00000104.jpg,memorable,train
./data/lamem/images/00057547.jpg,memorable,train
./data/lamem/images/00051374.jpg,memorable,train
./data/lamem/images/00015524.jpg,not memorable,train
./data/lamem/images/00002858.jpg,not memorable,train
./data/lamem/images/00053180.jpg,not memorable,train
./data/lamem/images/00037846.jpg,not memorable,train
./data/lamem/images/00030341.jpg,memorable,train
./data/lamem/images/00037113.jpg,not memorable,train
./data/lamem/images/00050937.jpg,memorable,train
./data/lamem/images/00003228.jpg,memorable,train
./data/lamem/images/00002969.jpg,memorable,train
./data/lamem/images/00025930.jpg,not memorable,train
./data/lamem/images/00028810.jpg,not memorable,train
./data/lamem/images/00025138.jpg,memorable,train
./data/lamem/images/00036413.jpg,not memorable,train
./data/lamem/images/00038676.jpg,not memorable,train
./data/lamem/images/00026693.jpg,memorable,train
./data/lamem/images/00053427.jpg,memorable,train
./data/lamem/images/00033998.jpg,not memorable,train
./data/lamem/images/00018579.jpg,not memorable,train
./data/lamem/images/00057576.jpg,memorable,train
./data/lamem/images/00056075.jpg,memorable,train
./data/lamem/images/00004885.jpg,memorable,train
./data/lamem/images/00036603.jpg,not memorable,train
./data/lamem/images/00003734.jpg,not memorable,train
./data/lamem/images/00023731.jpg,not memorable,train
./data/lamem/images/00006443.jpg,not memorable,train
./data/lamem/images/00013638.jpg,memorable,train
./data/lamem/images/00018390.jpg,not memorable,train
./data/lamem/images/00043749.jpg,not memorable,train
./data/lamem/images/00021173.jpg,not memorable,train
./data/lamem/images/00038988.jpg,memorable,train
./data/lamem/images/00012922.jpg,memorable,train
./data/lamem/images/00002260.jpg,memorable,train
./data/lamem/images/00035006.jpg,not memorable,train
./data/lamem/images/00054390.jpg,not memorable,train
./data/lamem/images/00012268.jpg,not memorable,train
./data/lamem/images/00040224.jpg,memorable,train
./data/lamem/images/00050264.jpg,memorable,train
./data/lamem/images/00014699.jpg,not memorable,train
./data/lamem/images/00041094.jpg,not memorable,train
./data/lamem/images/00056945.jpg,not memorable,train
./data/lamem/images/00018472.jpg,not memorable,train
./data/lamem/images/00057530.jpg,memorable,train
./data/lamem/images/00016585.jpg,memorable,train
./data/lamem/images/00055932.jpg,memorable,train
./data/lamem/images/00041133.jpg,not memorable,train
./data/lamem/images/00032546.jpg,memorable,train
./data/lamem/images/00038514.jpg,not memorable,train
./data/lamem/images/00030999.jpg,not memorable,train
./data/lamem/images/00025344.jpg,memorable,train
./data/lamem/images/00054009.jpg,memorable,train
./data/lamem/images/00041513.jpg,not memorable,train
./data/lamem/images/00033407.jpg,not memorable,train
./data/lamem/images/00009453.jpg,not memorable,train
./data/lamem/images/00003711.jpg,not memorable,train
./data/lamem/images/00032238.jpg,not memorable,train
./data/lamem/images/00036114.jpg,not memorable,train
./data/lamem/images/00056946.jpg,memorable,train
./data/lamem/images/00013314.jpg,memorable,train
./data/lamem/images/00024714.jpg,not memorable,train
./data/lamem/images/00000084.jpg,memorable,train
./data/lamem/images/00049657.jpg,memorable,train
./data/lamem/images/00021878.jpg,memorable,train
./data/lamem/images/00012565.jpg,memorable,train
./data/lamem/images/00035331.jpg,memorable,train
./data/lamem/images/00009058.jpg,memorable,train
./data/lamem/images/00037070.jpg,not memorable,train
./data/lamem/images/00034469.jpg,not memorable,train
./data/lamem/images/00009024.jpg,memorable,train
./data/lamem/images/00041099.jpg,not memorable,train
./data/lamem/images/00035418.jpg,not memorable,train
./data/lamem/images/00019209.jpg,not memorable,train
./data/lamem/images/00057484.jpg,not memorable,train
./data/lamem/images/00023587.jpg,not memorable,train
./data/lamem/images/00018265.jpg,not memorable,train
./data/lamem/images/00038389.jpg,not memorable,train
./data/lamem/images/00057397.jpg,memorable,train
./data/lamem/images/00005808.jpg,not memorable,train
./data/lamem/images/00054164.jpg,memorable,train
./data/lamem/images/00030352.jpg,memorable,train
./data/lamem/images/00031449.jpg,not memorable,train
./data/lamem/images/00057074.jpg,memorable,train
./data/lamem/images/00009331.jpg,memorable,train
./data/lamem/images/00033492.jpg,not memorable,train
./data/lamem/images/00013078.jpg,memorable,train
./data/lamem/images/00028994.jpg,memorable,train
./data/lamem/images/00010660.jpg,memorable,train
./data/lamem/images/00009759.jpg,memorable,train
./data/lamem/images/00011127.jpg,memorable,train
./data/lamem/images/00053332.jpg,memorable,train
./data/lamem/images/00020388.jpg,memorable,train
./data/lamem/images/00055146.jpg,memorable,train
./data/lamem/images/00016827.jpg,memorable,train
./data/lamem/images/00036061.jpg,not memorable,train
./data/lamem/images/00050061.jpg,memorable,train
./data/lamem/images/00012563.jpg,memorable,train
./data/lamem/images/00032601.jpg,not memorable,train
./data/lamem/images/00056466.jpg,memorable,train
./data/lamem/images/00023837.jpg,not memorable,train
./data/lamem/images/00035368.jpg,not memorable,train
./data/lamem/images/00040216.jpg,not memorable,train
./data/lamem/images/00020904.jpg,memorable,train
./data/lamem/images/00025157.jpg,memorable,train
./data/lamem/images/00034380.jpg,not memorable,train
./data/lamem/images/00036925.jpg,not memorable,train
./data/lamem/images/00015104.jpg,memorable,train
./data/lamem/images/00030635.jpg,memorable,train
./data/lamem/images/00043459.jpg,not memorable,train
./data/lamem/images/00040896.jpg,not memorable,train
./data/lamem/images/00034220.jpg,not memorable,train
./data/lamem/images/00021272.jpg,not memorable,train
./data/lamem/images/00049074.jpg,not memorable,train
./data/lamem/images/00007326.jpg,not memorable,train
./data/lamem/images/00027672.jpg,memorable,train
./data/lamem/images/00053612.jpg,memorable,train
./data/lamem/images/00058074.jpg,memorable,train
./data/lamem/images/00037287.jpg,memorable,train
./data/lamem/images/00046959.jpg,memorable,train
./data/lamem/images/00020939.jpg,not memorable,train
./data/lamem/images/00035023.jpg,not memorable,train
./data/lamem/images/00024604.jpg,memorable,train
./data/lamem/images/00020481.jpg,not memorable,train
./data/lamem/images/00009425.jpg,memorable,train
./data/lamem/images/00035164.jpg,not memorable,train
./data/lamem/images/00001648.jpg,memorable,train
./data/lamem/images/00004482.jpg,memorable,train
./data/lamem/images/00033803.jpg,not memorable,train
./data/lamem/images/00003708.jpg,not memorable,train
./data/lamem/images/00028479.jpg,not memorable,train
./data/lamem/images/00007209.jpg,not memorable,train
./data/lamem/images/00057615.jpg,not memorable,train
./data/lamem/images/00003854.jpg,memorable,train
./data/lamem/images/00040759.jpg,memorable,train
./data/lamem/images/00009770.jpg,memorable,train
./data/lamem/images/00046185.jpg,memorable,train
./data/lamem/images/00016445.jpg,not memorable,train
./data/lamem/images/00025241.jpg,memorable,train
./data/lamem/images/00050907.jpg,memorable,train
./data/lamem/images/00011173.jpg,not memorable,train
./data/lamem/images/00005328.jpg,not memorable,train
./data/lamem/images/00039319.jpg,memorable,train
./data/lamem/images/00019621.jpg,memorable,train
./data/lamem/images/00021820.jpg,not memorable,train
./data/lamem/images/00037763.jpg,not memorable,train
./data/lamem/images/00006687.jpg,memorable,train
./data/lamem/images/00000290.jpg,not memorable,train
./data/lamem/images/00001284.jpg,not memorable,train
./data/lamem/images/00033627.jpg,not memorable,train
./data/lamem/images/00031816.jpg,memorable,train
./data/lamem/images/00031810.jpg,not memorable,train
./data/lamem/images/00035326.jpg,not memorable,train
./data/lamem/images/00013377.jpg,memorable,train
./data/lamem/images/00025576.jpg,not memorable,train
./data/lamem/images/00007141.jpg,memorable,train
./data/lamem/images/00036715.jpg,memorable,train
./data/lamem/images/00030677.jpg,memorable,train
./data/lamem/images/00013557.jpg,memorable,train
./data/lamem/images/00014396.jpg,not memorable,train
./data/lamem/images/00016312.jpg,memorable,train
./data/lamem/images/00029675.jpg,not memorable,train
./data/lamem/images/00056422.jpg,memorable,train
./data/lamem/images/00001086.jpg,not memorable,train
./data/lamem/images/00052402.jpg,memorable,train
./data/lamem/images/00055917.jpg,not memorable,train
./data/lamem/images/00016817.jpg,memorable,train
./data/lamem/images/00006195.jpg,not memorable,train
./data/lamem/images/00038183.jpg,not memorable,train
./data/lamem/images/00030345.jpg,not memorable,train
./data/lamem/images/00033253.jpg,not memorable,train
./data/lamem/images/00016625.jpg,memorable,train
./data/lamem/images/00058098.jpg,memorable,train
./data/lamem/images/00011914.jpg,not memorable,train
./data/lamem/images/00008025.jpg,not memorable,train
./data/lamem/images/00020571.jpg,not memorable,train
./data/lamem/images/00020629.jpg,memorable,train
./data/lamem/images/00034525.jpg,not memorable,train
./data/lamem/images/00001737.jpg,memorable,train
./data/lamem/images/00027425.jpg,memorable,train
./data/lamem/images/00015542.jpg,memorable,train
./data/lamem/images/00033585.jpg,not memorable,train
./data/lamem/images/00033751.jpg,not memorable,train
./data/lamem/images/00031837.jpg,memorable,train
./data/lamem/images/00032541.jpg,not memorable,train
./data/lamem/images/00036476.jpg,not memorable,train
./data/lamem/images/00034965.jpg,not memorable,train
./data/lamem/images/00027250.jpg,not memorable,train
./data/lamem/images/00014222.jpg,memorable,train
./data/lamem/images/00018147.jpg,not memorable,train
./data/lamem/images/00007016.jpg,memorable,train
./data/lamem/images/00016565.jpg,memorable,train
./data/lamem/images/00021094.jpg,memorable,train
./data/lamem/images/00005026.jpg,not memorable,train
./data/lamem/images/00025455.jpg,memorable,train
./data/lamem/images/00050289.jpg,memorable,train
./data/lamem/images/00005780.jpg,memorable,train
./data/lamem/images/00012203.jpg,memorable,train
./data/lamem/images/00005800.jpg,not memorable,train
./data/lamem/images/00009155.jpg,memorable,train
./data/lamem/images/00019328.jpg,memorable,train
./data/lamem/images/00008060.jpg,not memorable,train
./data/lamem/images/00024849.jpg,not memorable,train
./data/lamem/images/00025260.jpg,memorable,train
./data/lamem/images/00044377.jpg,not memorable,train
./data/lamem/images/00019950.jpg,memorable,train
./data/lamem/images/00008583.jpg,memorable,train
./data/lamem/images/00004827.jpg,memorable,train
./data/lamem/images/00045827.jpg,memorable,train
./data/lamem/images/00028691.jpg,not memorable,train
./data/lamem/images/00036817.jpg,not memorable,train
./data/lamem/images/00058152.jpg,memorable,train
./data/lamem/images/00056057.jpg,not memorable,train
./data/lamem/images/00053973.jpg,memorable,train
./data/lamem/images/00012549.jpg,not memorable,train
./data/lamem/images/00014938.jpg,not memorable,train
./data/lamem/images/00017389.jpg,memorable,train
./data/lamem/images/00051429.jpg,memorable,train
./data/lamem/images/00005503.jpg,memorable,train
./data/lamem/images/00016709.jpg,memorable,train
./data/lamem/images/00002156.jpg,not memorable,train
./data/lamem/images/00015960.jpg,memorable,train
./data/lamem/images/00037427.jpg,not memorable,train
./data/lamem/images/00054682.jpg,memorable,train
./data/lamem/images/00034369.jpg,not memorable,train
./data/lamem/images/00047402.jpg,memorable,train
./data/lamem/images/00035151.jpg,not memorable,train
./data/lamem/images/00001082.jpg,memorable,train
./data/lamem/images/00022768.jpg,not memorable,train
./data/lamem/images/00032615.jpg,not memorable,train
./data/lamem/images/00005766.jpg,memorable,train
./data/lamem/images/00005980.jpg,not memorable,train
./data/lamem/images/00006207.jpg,not memorable,train
./data/lamem/images/00031018.jpg,not memorable,train
./data/lamem/images/00041683.jpg,not memorable,train
./data/lamem/images/00010656.jpg,not memorable,train
./data/lamem/images/00015789.jpg,memorable,train
./data/lamem/images/00027074.jpg,not memorable,train
./data/lamem/images/00008603.jpg,memorable,train
./data/lamem/images/00012848.jpg,memorable,train
./data/lamem/images/00002568.jpg,not memorable,train
./data/lamem/images/00010414.jpg,memorable,train
./data/lamem/images/00039970.jpg,memorable,train
./data/lamem/images/00054792.jpg,not memorable,train
./data/lamem/images/00012913.jpg,memorable,train
./data/lamem/images/00003417.jpg,not memorable,train
./data/lamem/images/00023390.jpg,memorable,train
./data/lamem/images/00054881.jpg,memorable,train
./data/lamem/images/00004828.jpg,memorable,train
./data/lamem/images/00038846.jpg,not memorable,train
./data/lamem/images/00040998.jpg,memorable,train
./data/lamem/images/00049508.jpg,memorable,train
./data/lamem/images/00011742.jpg,memorable,train
./data/lamem/images/00033174.jpg,memorable,train
./data/lamem/images/00049125.jpg,memorable,train
./data/lamem/images/00037714.jpg,not memorable,train
./data/lamem/images/00007474.jpg,not memorable,train
./data/lamem/images/00012448.jpg,memorable,train
./data/lamem/images/00004139.jpg,memorable,train
./data/lamem/images/00024012.jpg,memorable,train
./data/lamem/images/00027385.jpg,memorable,train
./data/lamem/images/00022897.jpg,not memorable,train
./data/lamem/images/00039928.jpg,memorable,train
./data/lamem/images/00020489.jpg,not memorable,train
./data/lamem/images/00037604.jpg,not memorable,train
./data/lamem/images/00045766.jpg,memorable,train
./data/lamem/images/00047679.jpg,memorable,train
./data/lamem/images/00003305.jpg,memorable,train
./data/lamem/images/00014845.jpg,memorable,train
./data/lamem/images/00054928.jpg,memorable,train
./data/lamem/images/00008744.jpg,memorable,train
./data/lamem/images/00001642.jpg,memorable,train
./data/lamem/images/00026592.jpg,memorable,train
./data/lamem/images/00005586.jpg,memorable,train
./data/lamem/images/00025626.jpg,memorable,train
./data/lamem/images/00024389.jpg,memorable,train
./data/lamem/images/00020436.jpg,memorable,train
./data/lamem/images/00029907.jpg,not memorable,train
